income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month,fraud_bool
,0.1628657390696761,-1,182,50,0.0016249423708092,-0.8294996067588185,AB,1152,6381.175726485806,4534.578425668193,4266.4374035740975,1466,4,CB,120,1,BA,,1,28,1,500.0,0,INTERNET,3.516900525613408,linux,,1,0,5,0
,0.0977630132490409,-1,109,40,0.0019374373195218,18.60438328164073,AA,1915,8683.415608284486,5275.59933591704,5023.860682250258,1,9,CB,193,1,BA,,1,31,1,500.0,0,INTERNET,4.335097973196008,other,,1,0,3,1
,0.6366735004945228,-1,74,30,0.0240035289056349,51.23243763410551,AA,1577,3316.178616155451,4318.48315435774,5997.599866265146,8,16,CA,237,1,BA,,1,1,0,1500.0,0,INTERNET,6.544743468178831,other,,1,0,0,1
,0.2018769872918585,-1,64,30,0.0408831604675813,24.55522207368721,AA,1095,4259.965359521384,2633.688433349924,3337.9030946686,4,12,CA,127,1,BC,,1,5,0,200.0,0,INTERNET,9.097671787158689,linux,,1,0,6,0
,0.7577545779729473,-1,48,20,0.0183190173473546,-0.5713341874290297,AB,1156,12965.677616760278,7142.063301124869,5308.180944435193,4,8,CA,112,1,BB,,1,1,0,200.0,0,INTERNET,8.905600445120749,windows,,1,0,1,0
,0.5310033080779917,343,21,30,18.525905399571823,50.11580386916971,AA,1420,9549.89172231672,7161.918274352713,4362.833199603234,709,6,CB,53,1,BC,,1,11,0,200.0,0,INTERNET,9.328094420407863,macintosh,,1,0,5,0
,0.2641343103608623,-1,119,40,0.0001884002985421,-1.2138980684534233,AB,713,5357.373056549056,5047.780437255675,5130.392807225795,11,9,CD,115,0,BB,,1,15,0,200.0,0,INTERNET,6.524199204248282,linux,,1,0,2,0
,0.2168942767094726,-1,52,20,0.0180036516299254,-1.0037950970694505,AB,1485,6346.153713305465,4530.540903943886,5541.923624954102,21,11,CA,83,0,BC,,1,1,1,200.0,0,INTERNET,4.040127751623071,other,,1,0,2,0
,0.0945667270610814,-1,217,50,0.001631683507264,-1.2728349042732852,AB,624,2173.3432563342467,3267.060078848902,4189.356135306947,23,0,CC,142,1,BB,,1,30,0,200.0,0,INTERNET,1.7621922002840131,windows,,1,0,6,1
,0.0317529509594475,-1,159,30,0.0046545307784676,-0.7722395758083022,AC,1345,3045.0257182183445,1897.9540651984696,5144.592723395286,0,6,CA,105,0,BB,,1,-1,1,200.0,0,INTERNET,4.2768451026967504,linux,,1,0,4,0
,0.6227054870882548,-1,185,70,0.0467824632751344,-0.6689388168039938,AD,1138,624.4929308350846,3326.758492440287,4434.766953238309,14,6,CA,188,0,BA,,1,15,0,200.0,0,INTERNET,3.862876292208016,windows,,1,0,6,1
